"","cost","trainAcc","valAcc","valPrecision","valRecall","valF1_score","testAcc","testPrecision","testRecall","testF1_score"
"31",301,0.971043236810789,0.780952380952381,0.723463687150838,0.752906976744186,0.737891737891738,0.771700356718193,0.742296918767507,0.726027397260274,0.734072022160665
"32",311,0.972233240777469,0.780952380952381,0.723463687150838,0.752906976744186,0.737891737891738,0.771700356718193,0.742296918767507,0.726027397260274,0.734072022160665
"33",321,0.972233240777469,0.780952380952381,0.723463687150838,0.752906976744186,0.737891737891738,0.771700356718193,0.742296918767507,0.726027397260274,0.734072022160665
"34",331,0.972233240777469,0.780952380952381,0.723463687150838,0.752906976744186,0.737891737891738,0.771700356718193,0.742296918767507,0.726027397260274,0.734072022160665
"35",341,0.972233240777469,0.780952380952381,0.723463687150838,0.752906976744186,0.737891737891738,0.771700356718193,0.742296918767507,0.726027397260274,0.734072022160665
"36",351,0.973819912733042,0.780952380952381,0.723463687150838,0.752906976744186,0.737891737891738,0.7705112960761,0.740223463687151,0.726027397260274,0.733056708160443
"37",361,0.973819912733042,0.780952380952381,0.723463687150838,0.752906976744186,0.737891737891738,0.7705112960761,0.740223463687151,0.726027397260274,0.733056708160443
"38",371,0.973819912733042,0.780952380952381,0.723463687150838,0.752906976744186,0.737891737891738,0.7705112960761,0.740223463687151,0.726027397260274,0.733056708160443
"39",381,0.975803252677509,0.780952380952381,0.723463687150838,0.752906976744186,0.737891737891738,0.7705112960761,0.740223463687151,0.726027397260274,0.733056708160443
"40",391,0.974216580721936,0.780952380952381,0.723463687150838,0.752906976744186,0.737891737891738,0.7705112960761,0.740223463687151,0.726027397260274,0.733056708160443
"41",401,0.975803252677509,0.780952380952381,0.723463687150838,0.752906976744186,0.737891737891738,0.7705112960761,0.740223463687151,0.726027397260274,0.733056708160443
"42",411,0.976199920666402,0.780952380952381,0.723463687150838,0.752906976744186,0.737891737891738,0.7705112960761,0.740223463687151,0.726027397260274,0.733056708160443
"43",421,0.975803252677509,0.780952380952381,0.723463687150838,0.752906976744186,0.737891737891738,0.7705112960761,0.740223463687151,0.726027397260274,0.733056708160443
"44",431,0.976199920666402,0.780952380952381,0.723463687150838,0.752906976744186,0.737891737891738,0.7705112960761,0.740223463687151,0.726027397260274,0.733056708160443
"45",441,0.977786592621975,0.780952380952381,0.723463687150838,0.752906976744186,0.737891737891738,0.7705112960761,0.740223463687151,0.726027397260274,0.733056708160443
"46",451,0.976993256644189,0.780952380952381,0.723463687150838,0.752906976744186,0.737891737891738,0.7705112960761,0.740223463687151,0.726027397260274,0.733056708160443
"47",461,0.977786592621975,0.780952380952381,0.723463687150838,0.752906976744186,0.737891737891738,0.7705112960761,0.740223463687151,0.726027397260274,0.733056708160443
"48",471,0.978183260610869,0.780952380952381,0.723463687150838,0.752906976744186,0.737891737891738,0.7705112960761,0.740223463687151,0.726027397260274,0.733056708160443
"49",481,0.978183260610869,0.780952380952381,0.723463687150838,0.752906976744186,0.737891737891738,0.7705112960761,0.740223463687151,0.726027397260274,0.733056708160443
"50",491,0.978183260610869,0.780952380952381,0.723463687150838,0.752906976744186,0.737891737891738,0.7705112960761,0.740223463687151,0.726027397260274,0.733056708160443
