"","cost","trainAcc","valAcc","valPrecision","valRecall","valF1_score","testAcc","testPrecision","testRecall","testF1_score"
"1",1,0.400634668782229,0.341666666666667,NA,NA,NA,0.313912009512485,NA,NA,NA
"2",51,0.71360571201904,0.48452380952381,NA,NA,NA,0.481569560047562,NA,NA,NA
"3",101,0.746529155097184,0.502380952380952,NA,NA,NA,0.489892984542212,NA,NA,NA
"4",151,0.779055930186434,0.513095238095238,NA,NA,NA,0.486325802615933,NA,NA,NA
"5",201,0.808806029353431,0.51547619047619,NA,NA,NA,0.492271105826397,NA,NA,NA
"6",251,0.811582705275684,0.51547619047619,NA,NA,NA,0.494649227110583,NA,NA,NA
"7",301,0.836969456564855,0.526190476190476,NA,NA,NA,0.492271105826397,NA,NA,NA
"8",351,0.840142800476002,0.523809523809524,NA,NA,NA,0.488703923900119,NA,NA,NA
"9",401,0.836176120587069,0.526190476190476,NA,NA,NA,0.488703923900119,NA,NA,NA
"10",451,0.840936136453788,0.520238095238095,NA,NA,NA,0.489892984542212,NA,NA,NA
"11",501,0.86037286790956,0.516666666666667,NA,NA,NA,0.485136741973841,NA,NA,NA
"12",551,0.86156287187624,0.519047619047619,NA,NA,NA,0.482758620689655,NA,NA,NA
"13",601,0.865529551765173,0.525,NA,NA,NA,0.482758620689655,NA,NA,NA
"14",651,0.865529551765173,0.526190476190476,NA,NA,NA,0.483947681331748,NA,NA,NA
"15",701,0.866719555731852,0.522619047619048,NA,NA,NA,0.482758620689655,NA,NA,NA
"16",751,0.875049583498612,0.523809523809524,NA,NA,NA,0.486325802615933,NA,NA,NA
"17",801,0.869496231654106,0.521428571428571,NA,NA,NA,0.483947681331748,NA,NA,NA
"18",851,0.871082903609679,0.522619047619048,NA,NA,NA,0.481569560047562,NA,NA,NA
"19",901,0.878222927409758,0.519047619047619,NA,NA,NA,0.482758620689655,NA,NA,NA
"20",951,0.875049583498612,0.521428571428571,NA,NA,NA,0.482758620689655,NA,NA,NA
"21",1001,0.877429591431971,0.517857142857143,NA,NA,NA,0.481569560047562,NA,NA,NA
"22",1051,0.879016263387545,0.517857142857143,NA,NA,NA,0.482758620689655,NA,NA,NA
"23",1101,0.888536295120984,0.511904761904762,NA,NA,NA,0.488703923900119,NA,NA,NA
"24",1151,0.885759619198731,0.51547619047619,NA,NA,NA,0.494649227110583,NA,NA,NA
"25",1201,0.885362951209837,0.514285714285714,NA,NA,NA,0.494649227110583,NA,NA,NA
"26",1251,0.886949623165411,0.514285714285714,NA,NA,NA,0.491082045184304,NA,NA,NA
"27",1301,0.888932963109877,0.51547619047619,NA,NA,NA,0.487514863258026,NA,NA,NA
"28",1351,0.887346291154304,0.51547619047619,NA,NA,NA,0.492271105826397,NA,NA,NA
"29",1401,0.89527965093217,0.514285714285714,NA,NA,NA,0.488703923900119,NA,NA,NA
"30",1451,0.896072986909956,0.514285714285714,NA,NA,NA,0.491082045184304,NA,NA,NA
"31",1501,0.891312971043237,0.513095238095238,NA,NA,NA,0.492271105826397,NA,NA,NA
"32",1551,0.89646965489885,0.51547619047619,NA,NA,NA,0.492271105826397,NA,NA,NA
"33",1601,0.892502975009917,0.513095238095238,NA,NA,NA,0.491082045184304,NA,NA,NA
"34",1651,0.89646965489885,0.51547619047619,NA,NA,NA,0.491082045184304,NA,NA,NA
