"","cost","trainAcc","valAcc","valPrecision","valRecall","valF1_score","testAcc","testPrecision","testRecall","testF1_score"
"25",1201,0.922468949943545,0.831828442437923,0.839080459770115,0.822072072072072,0.830489192263936,0.784180790960452,0.797136038186158,0.759090909090909,0.777648428405122
"26",1251,0.921339856981558,0.830699774266366,0.837155963302752,0.822072072072072,0.829545454545455,0.780790960451977,0.792857142857143,0.756818181818182,0.774418604651163
"27",1301,0.911930748964998,0.835214446952596,0.841743119266055,0.826576576576577,0.834090909090909,0.785310734463277,0.793427230046948,0.768181818181818,0.780600461893765
"28",1351,0.916447120812947,0.831828442437923,0.837528604118993,0.824324324324324,0.830874006810443,0.786440677966102,0.795294117647059,0.768181818181818,0.78150289017341
"29",1401,0.918328942416259,0.831828442437923,0.835990888382688,0.826576576576577,0.831257078142695,0.783050847457627,0.793838862559242,0.761363636363636,0.777262180974478
"30",1451,0.922468949943545,0.832957110609481,0.839449541284404,0.824324324324324,0.831818181818182,0.781920903954802,0.793349168646081,0.759090909090909,0.775842044134727
"31",1501,0.925856228829507,0.835214446952596,0.838636363636364,0.831081081081081,0.834841628959276,0.785310734463277,0.797619047619048,0.761363636363636,0.779069767441861
"32",1551,0.926232593150169,0.834085778781038,0.838268792710706,0.828828828828829,0.83352208380521,0.786440677966102,0.798099762470309,0.763636363636364,0.780487804878049
"33",1601,0.926232593150169,0.834085778781038,0.838268792710706,0.828828828828829,0.83352208380521,0.786440677966102,0.798099762470309,0.763636363636364,0.780487804878049
"34",1651,0.920963492660896,0.828442437923251,0.834862385321101,0.81981981981982,0.827272727272727,0.781920903954802,0.793349168646081,0.759090909090909,0.775842044134727
"35",1701,0.928490779074144,0.836343115124153,0.839002267573696,0.833333333333333,0.836158192090396,0.786440677966102,0.796690307328605,0.765909090909091,0.780996523754345
"36",1751,0.927361686112157,0.832957110609481,0.837899543378995,0.826576576576577,0.832199546485261,0.785310734463277,0.799043062200957,0.759090909090909,0.778554778554779
"37",1801,0.928490779074144,0.836343115124153,0.839002267573696,0.833333333333333,0.836158192090396,0.787570621468927,0.798578199052133,0.765909090909091,0.781902552204176
"38",1851,0.931125329318781,0.829571106094808,0.832199546485261,0.826576576576577,0.829378531073446,0.779661016949153,0.793764988009592,0.752272727272727,0.772462077012836
"39",1901,0.928114414753481,0.837471783295711,0.839366515837104,0.835585585585586,0.837471783295711,0.785310734463277,0.796208530805687,0.763636363636364,0.779582366589327
"40",1951,0.928867143394806,0.832957110609481,0.834841628959276,0.831081081081081,0.832957110609481,0.785310734463277,0.796208530805687,0.763636363636364,0.779582366589327
"41",2001,0.929996236356793,0.832957110609481,0.834841628959276,0.831081081081081,0.832957110609481,0.781920903954802,0.794749403341289,0.756818181818182,0.775320139697322
"42",2051,0.929996236356793,0.831828442437923,0.832957110609481,0.831081081081081,0.832018038331454,0.781920903954802,0.794749403341289,0.756818181818182,0.775320139697322
"43",2101,0.930372600677456,0.830699774266366,0.832579185520362,0.828828828828829,0.830699774266366,0.778531073446328,0.791866028708134,0.752272727272727,0.771561771561772
"44",2151,0.929996236356793,0.830699774266366,0.832579185520362,0.828828828828829,0.830699774266366,0.780790960451977,0.794258373205742,0.754545454545455,0.773892773892774
"45",2201,0.930372600677456,0.830699774266366,0.832579185520362,0.828828828828829,0.830699774266366,0.779661016949153,0.79236276849642,0.754545454545455,0.772991850989523
"46",2251,0.927738050432819,0.831828442437923,0.832957110609481,0.831081081081081,0.832018038331454,0.784180790960452,0.795724465558195,0.761363636363636,0.778164924506388
"47",2301,0.929996236356793,0.830699774266366,0.832579185520362,0.828828828828829,0.830699774266366,0.780790960451977,0.794258373205742,0.754545454545455,0.773892773892774
"48",2351,0.933007150922093,0.831828442437923,0.834467120181406,0.828828828828829,0.831638418079096,0.779661016949153,0.79236276849642,0.754545454545455,0.772991850989523
"49",2401,0.931501693639443,0.831828442437923,0.832957110609481,0.831081081081081,0.832018038331454,0.778531073446328,0.791866028708134,0.752272727272727,0.771561771561772
"50",2451,0.934512608204742,0.828442437923251,0.831818181818182,0.824324324324324,0.828054298642534,0.781920903954802,0.790588235294118,0.763636363636364,0.776878612716763
"51",2501,0.931501693639443,0.830699774266366,0.832579185520362,0.828828828828829,0.830699774266366,0.778531073446328,0.79047619047619,0.754545454545455,0.772093023255814
"52",2551,0.933759879563417,0.830699774266366,0.834090909090909,0.826576576576577,0.830316742081448,0.780790960451977,0.790094339622642,0.761363636363636,0.775462962962963
"53",2601,0.933383515242755,0.832957110609481,0.834841628959276,0.831081081081081,0.832957110609481,0.779661016949153,0.790973871733967,0.756818181818182,0.773519163763066
"54",2651,0.932254422280768,0.831828442437923,0.834467120181406,0.828828828828829,0.831638418079096,0.779661016949153,0.79236276849642,0.754545454545455,0.772991850989523
"55",2701,0.936394429808054,0.828442437923251,0.830316742081448,0.826576576576577,0.828442437923251,0.786440677966102,0.793911007025761,0.770454545454546,0.782006920415225
"56",2751,0.93413624388408,0.828442437923251,0.831818181818182,0.824324324324324,0.828054298642534,0.781920903954802,0.790588235294118,0.763636363636364,0.776878612716763
"57",2801,0.935265336846067,0.827313769751693,0.831435079726651,0.822072072072072,0.826727066817667,0.785310734463277,0.793427230046948,0.768181818181818,0.780600461893765
"58",2851,0.93413624388408,0.828442437923251,0.831818181818182,0.824324324324324,0.828054298642534,0.780790960451977,0.790094339622642,0.761363636363636,0.775462962962963
"59",2901,0.934512608204742,0.827313769751693,0.831435079726651,0.822072072072072,0.826727066817667,0.784180790960452,0.791569086651054,0.768181818181818,0.779700115340254
"60",2951,0.933007150922093,0.831828442437923,0.834467120181406,0.828828828828829,0.831638418079096,0.779661016949153,0.789598108747045,0.759090909090909,0.774044032444959
"61",3001,0.934512608204742,0.829571106094808,0.832199546485261,0.826576576576577,0.829378531073446,0.781920903954802,0.790588235294118,0.763636363636364,0.776878612716763
"62",3051,0.934512608204742,0.827313769751693,0.831435079726651,0.822072072072072,0.826727066817667,0.784180790960452,0.791569086651054,0.768181818181818,0.779700115340254
"63",3101,0.937899887090704,0.830699774266366,0.832579185520362,0.828828828828829,0.830699774266366,0.785310734463277,0.790697674418605,0.772727272727273,0.781609195402299
"64",3151,0.938276251411366,0.831828442437923,0.832957110609481,0.831081081081081,0.832018038331454,0.787570621468927,0.793023255813953,0.775,0.783908045977012
"65",3201,0.940534437335341,0.828442437923251,0.830316742081448,0.826576576576577,0.828442437923251,0.793220338983051,0.798143851508121,0.781818181818182,0.789896670493685
"66",3251,0.940158073014678,0.827313769751693,0.828442437923251,0.826576576576577,0.827508455467869,0.789830508474576,0.795348837209302,0.777272727272727,0.786206896551724
"67",3301,0.937523522770041,0.828442437923251,0.830316742081448,0.826576576576577,0.828442437923251,0.784180790960452,0.79020979020979,0.770454545454546,0.780207134637514
"68",3351,0.940158073014678,0.828442437923251,0.830316742081448,0.826576576576577,0.828442437923251,0.792090395480226,0.797674418604651,0.779545454545455,0.788505747126437
"69",3401,0.938276251411366,0.830699774266366,0.831081081081081,0.831081081081081,0.831081081081081,0.786440677966102,0.791183294663573,0.775,0.78300803673938
"70",3451,0.940534437335341,0.828442437923251,0.830316742081448,0.826576576576577,0.828442437923251,0.790960451977401,0.797202797202797,0.777272727272727,0.78711162255466
"71",3501,0.937147158449379,0.827313769751693,0.828442437923251,0.826576576576577,0.827508455467869,0.783050847457627,0.789719626168224,0.768181818181818,0.778801843317972
"72",3551,0.94203989461799,0.827313769751693,0.831435079726651,0.822072072072072,0.826727066817667,0.788700564971751,0.793503480278422,0.777272727272727,0.785304247990815
"73",3601,0.938652615732029,0.831828442437923,0.832957110609481,0.831081081081081,0.832018038331454,0.787570621468927,0.793023255813953,0.775,0.783908045977012
"74",3651,0.94203989461799,0.827313769751693,0.831435079726651,0.822072072072072,0.826727066817667,0.788700564971751,0.793503480278422,0.777272727272727,0.785304247990815
"75",3701,0.939405344373353,0.829571106094808,0.832199546485261,0.826576576576577,0.829378531073446,0.789830508474576,0.796728971962617,0.775,0.785714285714286
"76",3751,0.940534437335341,0.828442437923251,0.830316742081448,0.826576576576577,0.828442437923251,0.789830508474576,0.795348837209302,0.777272727272727,0.786206896551724
"77",3801,0.939028980052691,0.831828442437923,0.832957110609481,0.831081081081081,0.832018038331454,0.786440677966102,0.791183294663573,0.775,0.78300803673938
"78",3851,0.94203989461799,0.827313769751693,0.831435079726651,0.822072072072072,0.826727066817667,0.788700564971751,0.793503480278422,0.777272727272727,0.785304247990815
"79",3901,0.94203989461799,0.827313769751693,0.831435079726651,0.822072072072072,0.826727066817667,0.790960451977401,0.795823665893271,0.779545454545455,0.78760045924225
"80",3951,0.940534437335341,0.828442437923251,0.830316742081448,0.826576576576577,0.828442437923251,0.788700564971751,0.794871794871795,0.775,0.784810126582279
"81",4001,0.941287165976665,0.829571106094808,0.83371298405467,0.824324324324324,0.828992072480181,0.790960451977401,0.795823665893271,0.779545454545455,0.78760045924225
"82",4051,0.938276251411366,0.830699774266366,0.832579185520362,0.828828828828829,0.830699774266366,0.781920903954802,0.787878787878788,0.768181818181818,0.777905638665132
"83",4101,0.941287165976665,0.828442437923251,0.831818181818182,0.824324324324324,0.828054298642534,0.790960451977401,0.795823665893271,0.779545454545455,0.78760045924225
"84",4151,0.94203989461799,0.827313769751693,0.831435079726651,0.822072072072072,0.826727066817667,0.790960451977401,0.795823665893271,0.779545454545455,0.78760045924225
"85",4201,0.941287165976665,0.828442437923251,0.831818181818182,0.824324324324324,0.828054298642534,0.790960451977401,0.795823665893271,0.779545454545455,0.78760045924225
"86",4251,0.94203989461799,0.827313769751693,0.831435079726651,0.822072072072072,0.826727066817667,0.790960451977401,0.795823665893271,0.779545454545455,0.78760045924225
"87",4301,0.941663530297328,0.827313769751693,0.831435079726651,0.822072072072072,0.826727066817667,0.790960451977401,0.795823665893271,0.779545454545455,0.78760045924225
"88",4351,0.940534437335341,0.829571106094808,0.830699774266366,0.828828828828829,0.829763246899662,0.788700564971751,0.794871794871795,0.775,0.784810126582279
"89",4401,0.940534437335341,0.829571106094808,0.830699774266366,0.828828828828829,0.829763246899662,0.788700564971751,0.794871794871795,0.775,0.784810126582279
"90",4451,0.94203989461799,0.826185101580135,0.831050228310502,0.81981981981982,0.825396825396825,0.789830508474576,0.795348837209302,0.777272727272727,0.786206896551724
"91",4501,0.944298080541965,0.826185101580135,0.831050228310502,0.81981981981982,0.825396825396825,0.789830508474576,0.795348837209302,0.777272727272727,0.786206896551724
"92",4551,0.94203989461799,0.826185101580135,0.831050228310502,0.81981981981982,0.825396825396825,0.790960451977401,0.795823665893271,0.779545454545455,0.78760045924225
"93",4601,0.942792623259315,0.826185101580135,0.831050228310502,0.81981981981982,0.825396825396825,0.792090395480226,0.797674418604651,0.779545454545455,0.788505747126437
"94",4651,0.94203989461799,0.827313769751693,0.831435079726651,0.822072072072072,0.826727066817667,0.788700564971751,0.793503480278422,0.777272727272727,0.785304247990815
"95",4701,0.94203989461799,0.827313769751693,0.831435079726651,0.822072072072072,0.826727066817667,0.789830508474576,0.793981481481482,0.779545454545455,0.786697247706422
"96",4751,0.942416258938653,0.826185101580135,0.831050228310502,0.81981981981982,0.825396825396825,0.790960451977401,0.797202797202797,0.777272727272727,0.78711162255466
"97",4801,0.944298080541965,0.825056433408578,0.832183908045977,0.815315315315315,0.823663253697383,0.787570621468927,0.793023255813953,0.775,0.783908045977012
"98",4851,0.942792623259315,0.827313769751693,0.831435079726651,0.822072072072072,0.826727066817667,0.790960451977401,0.795823665893271,0.779545454545455,0.78760045924225
"99",4901,0.94203989461799,0.826185101580135,0.829545454545455,0.822072072072072,0.82579185520362,0.787570621468927,0.791666666666667,0.777272727272727,0.784403669724771
"100",4951,0.94203989461799,0.827313769751693,0.831435079726651,0.822072072072072,0.826727066817667,0.788700564971751,0.793503480278422,0.777272727272727,0.785304247990815
