"","cost","trainAcc","valAcc","testAcc"
"1",1,0.595398651328838,0.842261904761905,0.840963139120095
"2",51,0.766759222530742,0.889880952380952,0.876337693222354
"3",101,0.807616025386751,0.892857142857143,0.878418549346017
"4",151,0.812772709242364,0.892559523809524,0.881985731272295
"5",201,0.823879412931376,0.893154761904762,0.882580261593341
"6",251,0.837366124553748,0.896726190476191,0.881688466111772
"7",301,0.837762792542642,0.896130952380952,0.881688466111772
"8",351,0.858389527965093,0.895833333333333,0.880796670630202
"9",401,0.8579928599762,0.895238095238095,0.880499405469679
"10",451,0.854026180087267,0.894345238095238,0.882282996432818
"11",501,0.85442284807616,0.894642857142857,0.881093935790725
"12",551,0.868702895676319,0.898214285714286,0.881688466111772
"13",601,0.869496231654106,0.898214285714286,0.881391200951249
"14",651,0.876239587465292,0.897321428571429,0.88436385255648
"15",701,0.876636255454185,0.89702380952381,0.883769322235434
"16",751,0.876636255454185,0.896726190476191,0.885850178359096
"17",801,0.882982943276478,0.898214285714286,0.88525564803805
"18",851,0.880999603332011,0.898809523809524,0.88525564803805
"19",901,0.881792939309798,0.898511904761905,0.88525564803805
"20",951,0.883379611265371,0.896726190476191,0.88525564803805
"21",1001,0.881396271320904,0.897321428571429,0.883472057074911
"22",1051,0.881792939309798,0.896130952380952,0.884066587395957
"23",1101,0.882189607298691,0.896130952380952,0.884661117717004
"24",1151,0.890122967076557,0.896726190476191,0.886147443519619
"25",1201,0.887346291154304,0.894940476190476,0.883472057074911
"26",1251,0.887346291154304,0.896130952380952,0.883472057074911
"27",1301,0.88813962713209,0.895238095238095,0.883769322235434
"28",1351,0.893692978976597,0.89702380952381,0.88525564803805
"29",1401,0.88813962713209,0.895833333333333,0.884066587395957
"30",1451,0.900436334787783,0.894345238095238,0.886444708680143
"31",1501,0.901626338754463,0.894047619047619,0.886444708680143
"32",1551,0.894882982943277,0.895535714285714,0.88525564803805
"33",1601,0.901626338754463,0.895238095238095,0.886147443519619
"34",1651,0.896072986909956,0.895535714285714,0.88525564803805
"35",1701,0.900436334787783,0.894940476190476,0.885850178359096
"36",1751,0.902023006743356,0.894940476190476,0.885850178359096
"37",1801,0.903609678698929,0.894940476190476,0.884958382877527
"38",1851,0.900833002776676,0.893452380952381,0.886444708680143
"39",1901,0.904006346687822,0.893154761904762,0.88525564803805
"40",1951,0.904006346687822,0.892559523809524,0.885850178359096
