"","cost","trainAcc","valAcc","testAcc"
"1",1,0.68345894486315,0.856746031746032,0.859294490685692
"2",51,0.814359381197937,0.892063492063492,0.885850178359096
"3",101,0.840539468464895,0.898412698412698,0.894173602853746
"4",151,0.846092820309401,0.901587301587302,0.895362663495838
"5",201,0.85680285600952,0.900396825396825,0.896551724137931
"6",251,0.863546211820706,0.899206349206349,0.900118906064209
"7",301,0.863546211820706,0.898412698412698,0.900515259611574
"8",351,0.872669575565252,0.9,0.898533491874752
"9",401,0.872272907576359,0.899603174603175,0.898929845422117
"10",451,0.871479571598572,0.899603174603175,0.89734443123266
"11",501,0.873462911543038,0.9,0.898929845422117
"12",551,0.879412931376438,0.9,0.898533491874752
"13",601,0.879016263387545,0.9,0.897740784780024
"14",651,0.885759619198731,0.899206349206349,0.898929845422117
"15",701,0.884966283220944,0.899603174603175,0.898137138327388
"16",751,0.886156287187624,0.9,0.899326198969481
"17",801,0.894882982943277,0.899603174603175,0.895362663495838
"18",851,0.88813962713209,0.9,0.898929845422117
"19",901,0.88932963109877,0.899206349206349,0.898929845422117
"20",951,0.896866322887743,0.9,0.896551724137931
"21",1001,0.892502975009917,0.899603174603175,0.896155370590567
"22",1051,0.892502975009917,0.899603174603175,0.895362663495838
"23",1101,0.895676318921063,0.899603174603175,0.895759017043203
"24",1151,0.901229670765569,0.898412698412698,0.895362663495838
"25",1201,0.900833002776676,0.899206349206349,0.895362663495838
"26",1251,0.900833002776676,0.9,0.895362663495838
"27",1301,0.900436334787783,0.900793650793651,0.894966309948474
"28",1351,0.902419674732249,0.897222222222222,0.89456995640111
"29",1401,0.900833002776676,0.899603174603175,0.89456995640111
"30",1451,0.904799682665609,0.89484126984127,0.891399128022196
"31",1501,0.905196350654502,0.89484126984127,0.891002774474832
"32",1551,0.902816342721142,0.896031746031746,0.893380895759017
"33",1601,0.905593018643395,0.893650793650794,0.89179548156956
"34",1651,0.902816342721142,0.896031746031746,0.893777249306381
"35",1701,0.905196350654502,0.893650793650794,0.893380895759017
"36",1751,0.906386354621182,0.892857142857143,0.894173602853746
"37",1801,0.912733042443475,0.893650793650794,0.890606420927467
"38",1851,0.905593018643395,0.892857142857143,0.894966309948474
"39",1901,0.909559698532328,0.892460317460317,0.893380895759017
"40",1951,0.908766362554542,0.892460317460317,0.892984542211653
