"","cost","trainAcc","valAcc","testAcc"
"1",1,0.303847679492265,0.801984126984127,0.80748541985165
"2",51,0.641808806029353,0.855045351473923,0.854991223600023
"3",101,0.731455771519238,0.863662131519274,0.861332880357851
"4",151,0.75327251090837,0.867517006802721,0.861559368099202
"5",201,0.785005950019833,0.864342403628118,0.865806013249533
"6",251,0.817532725109084,0.870691609977324,0.869033463563785
"7",301,0.819912733042443,0.871201814058957,0.868750353887096
"8",351,0.846886156287188,0.871655328798186,0.866995073891626
"9",401,0.848472828242761,0.872959183673469,0.86914670743446
"10",451,0.845299484331614,0.871598639455782,0.87192118226601
"11",501,0.848076160253868,0.873639455782313,0.871807938395334
"12",551,0.862356207854026,0.874092970521542,0.867448049374328
"13",601,0.863546211820706,0.874092970521542,0.866711964214937
"14",651,0.873859579531932,0.872108843537415,0.868297378404394
"15",701,0.874256247520825,0.871598639455782,0.867448049374328
"16",751,0.875446251487505,0.871598639455782,0.868693731951758
"17",801,0.882982943276478,0.871825396825397,0.866938451956288
"18",851,0.878222927409758,0.872619047619048,0.867448049374328
"19",901,0.879412931376438,0.872335600907029,0.86739142743899
"20",951,0.885362951209837,0.871145124716553,0.867108317762301
"21",1001,0.883776279254264,0.871315192743764,0.866598720344261
"22",1051,0.884569615232051,0.871315192743764,0.86688183002095
"23",1101,0.885759619198731,0.87108843537415,0.867448049374328
"24",1151,0.89289964299881,0.870748299319728,0.869373195175811
"25",1201,0.89170963903213,0.871258503401361,0.868410622275069
"26",1251,0.892502975009917,0.871938775510204,0.868410622275069
"27",1301,0.892106307021023,0.872392290249433,0.868806975822434
"28",1351,0.89408964696549,0.871201814058957,0.86563614744352
"29",1401,0.892502975009917,0.870521541950113,0.868523866145745
"30",1451,0.898849662832209,0.868650793650794,0.866485476473586
"31",1501,0.899642998809996,0.868197278911565,0.866315610667573
"32",1551,0.89646965489885,0.868934240362812,0.866428854538248
"33",1601,0.900436334787783,0.867913832199546,0.865862635184871
"34",1651,0.897262990876636,0.868253968253968,0.86739142743899
"35",1701,0.900436334787783,0.867913832199546,0.865409659702169
"36",1751,0.900436334787783,0.86859410430839,0.865296415831493
"37",1801,0.903213010710036,0.868480725623583,0.865975879055546
"38",1851,0.900039666798889,0.868310657596372,0.86688183002095
"39",1901,0.902023006743356,0.869047619047619,0.866598720344261
"40",1951,0.900833002776676,0.868310657596372,0.865353037766831
