"","cost","trainAcc","valAcc","testAcc"
"1",1,0.401428004760016,0.344047619047619,0.322235434007134
"2",51,0.699325664418881,0.473809523809524,0.478002378121284
"3",101,0.761602538675129,0.514285714285714,0.491082045184304
"4",151,0.776279254264181,0.514285714285714,0.482758620689655
"5",201,0.795715985719952,0.519047619047619,0.491082045184304
"6",251,0.821499404998017,0.520238095238095,0.49346016646849
"7",301,0.82189607298691,0.522619047619048,0.488703923900119
"8",351,0.848472828242761,0.521428571428571,0.483947681331748
"9",401,0.850059500198334,0.522619047619048,0.487514863258026
"10",451,0.845696152320508,0.517857142857143,0.489892984542212
"11",501,0.849662832209441,0.519047619047619,0.487514863258026
"12",551,0.862356207854026,0.525,0.483947681331748
"13",601,0.862752875842919,0.525,0.481569560047562
"14",651,0.867116223720746,0.525,0.487514863258026
"15",701,0.867116223720746,0.526190476190476,0.483947681331748
"16",751,0.869496231654106,0.522619047619048,0.482758620689655
"17",801,0.877826259420865,0.522619047619048,0.485136741973841
"18",851,0.873462911543038,0.522619047619048,0.48038049940547
"19",901,0.875049583498612,0.520238095238095,0.48038049940547
"20",951,0.880602935343118,0.521428571428571,0.487514863258026
"21",1001,0.878619595398651,0.517857142857143,0.482758620689655
"22",1051,0.879016263387545,0.517857142857143,0.482758620689655
"23",1101,0.880602935343118,0.519047619047619,0.485136741973841
"24",1151,0.88813962713209,0.516666666666667,0.488703923900119
"25",1201,0.886552955176517,0.513095238095238,0.49346016646849
"26",1251,0.886949623165411,0.514285714285714,0.489892984542212
"27",1301,0.887742959143197,0.513095238095238,0.491082045184304
"28",1351,0.889726299087664,0.511904761904762,0.491082045184304
"29",1401,0.88813962713209,0.516666666666667,0.492271105826397
"30",1451,0.896072986909956,0.514285714285714,0.489892984542212
"31",1501,0.89646965489885,0.51547619047619,0.491082045184304
"32",1551,0.89289964299881,0.514285714285714,0.491082045184304
"33",1601,0.898056326854423,0.516666666666667,0.489892984542212
"34",1651,0.893692978976597,0.513095238095238,0.491082045184304
"35",1701,0.89765965886553,0.51547619047619,0.487514863258026
"36",1751,0.898056326854423,0.514285714285714,0.487514863258026
"37",1801,0.902419674732249,0.51547619047619,0.485136741973841
"38",1851,0.898056326854423,0.513095238095238,0.487514863258026
"39",1901,0.901626338754463,0.510714285714286,0.486325802615933
"40",1951,0.900039666798889,0.510714285714286,0.487514863258026
