"","cost","trainAcc","valAcc","testAcc"
"1",1,0.537088456961523,0.482142857142857,0.469678953626635
"2",51,0.74851249504165,0.613095238095238,0.602853745541023
"3",101,0.79055930186434,0.634523809523809,0.608799048751486
"4",151,0.797699325664419,0.638095238095238,0.612366230677765
"5",201,0.81713605712019,0.64047619047619,0.618311533888228
"6",251,0.833399444664816,0.652380952380952,0.623067776456599
"7",301,0.834986116620389,0.653571428571429,0.625445897740785
"8",351,0.85323284410948,0.664285714285714,0.636147443519619
"9",401,0.853629512098374,0.666666666666667,0.634958382877527
"10",451,0.851646172153907,0.66547619047619,0.633769322235434
"11",501,0.855216184053947,0.664285714285714,0.636147443519619
"12",551,0.866322887742959,0.661904761904762,0.633769322235434
"13",601,0.867116223720746,0.661904761904762,0.633769322235434
"14",651,0.874256247520825,0.65952380952381,0.629013079667063
"15",701,0.873859579531932,0.655952380952381,0.626634958382878
"16",751,0.875842919476398,0.658333333333333,0.626634958382878
"17",801,0.883379611265371,0.661904761904762,0.620689655172414
"18",851,0.879016263387545,0.65952380952381,0.623067776456599
"19",901,0.880602935343118,0.660714285714286,0.623067776456599
"20",951,0.885362951209837,0.664285714285714,0.626634958382878
"21",1001,0.882586275287584,0.65952380952381,0.624256837098692
"22",1051,0.882982943276478,0.65952380952381,0.624256837098692
"23",1101,0.882586275287584,0.661904761904762,0.625445897740785
"24",1151,0.89289964299881,0.660714285714286,0.626634958382878
"25",1201,0.88932963109877,0.66547619047619,0.624256837098692
"26",1251,0.88932963109877,0.664285714285714,0.625445897740785
"27",1301,0.890122967076557,0.664285714285714,0.625445897740785
"28",1351,0.894882982943277,0.657142857142857,0.623067776456599
"29",1401,0.889726299087664,0.664285714285714,0.625445897740785
"30",1451,0.897262990876636,0.658333333333333,0.619500594530321
"31",1501,0.898452994843316,0.65952380952381,0.620689655172414
"32",1551,0.895676318921063,0.653571428571429,0.620689655172414
"33",1601,0.900039666798889,0.657142857142857,0.619500594530321
"34",1651,0.896866322887743,0.652380952380952,0.619500594530321
"35",1701,0.899246330821103,0.658333333333333,0.617122473246136
"36",1751,0.900039666798889,0.65952380952381,0.618311533888228
"37",1801,0.906386354621182,0.65,0.619500594530321
"38",1851,0.899246330821103,0.65952380952381,0.619500594530321
"39",1901,0.902816342721142,0.651190476190476,0.620689655172414
"40",1951,0.901229670765569,0.653571428571429,0.621878715814506
