"","cost","trainAcc","valAcc","testAcc"
"1",1,0.502578341927806,0.444047619047619,0.438763376932224
"2",51,0.731059103530345,0.603571428571429,0.574316290130797
"3",101,0.78460928203094,0.625,0.593341260404281
"4",151,0.792939309797699,0.616666666666667,0.596908442330559
"5",201,0.811979373264578,0.620238095238095,0.594530321046373
"6",251,0.831416104720349,0.621428571428571,0.605231866825208
"7",301,0.834986116620389,0.619047619047619,0.596908442330559
"8",351,0.852439508131694,0.633333333333333,0.606420927467301
"9",401,0.852836176120587,0.630952380952381,0.605231866825208
"10",451,0.848472828242761,0.630952380952381,0.606420927467301
"11",501,0.851646172153907,0.632142857142857,0.604042806183115
"12",551,0.865529551765173,0.625,0.604042806183115
"13",601,0.865529551765173,0.625,0.604042806183115
"14",651,0.872669575565252,0.625,0.60166468489893
"15",701,0.871876239587465,0.627380952380952,0.600475624256837
"16",751,0.873859579531932,0.629761904761905,0.602853745541023
"17",801,0.879809599365331,0.623809523809524,0.606420927467301
"18",851,0.874652915509718,0.626190476190476,0.604042806183115
"19",901,0.875842919476398,0.627380952380952,0.604042806183115
"20",951,0.883776279254264,0.625,0.604042806183115
"21",1001,0.881396271320904,0.626190476190476,0.605231866825208
"22",1051,0.882189607298691,0.623809523809524,0.605231866825208
"23",1101,0.882189607298691,0.621428571428571,0.60166468489893
"24",1151,0.890916303054344,0.627380952380952,0.599286563614744
"25",1201,0.886552955176517,0.621428571428571,0.606420927467301
"26",1251,0.886552955176517,0.621428571428571,0.602853745541023
"27",1301,0.887346291154304,0.621428571428571,0.604042806183115
"28",1351,0.894882982943277,0.622619047619048,0.60166468489893
"29",1401,0.88813962713209,0.621428571428571,0.602853745541023
"30",1451,0.898452994843316,0.622619047619048,0.604042806183115
"31",1501,0.898452994843316,0.621428571428571,0.602853745541023
"32",1551,0.89646965489885,0.622619047619048,0.606420927467301
"33",1601,0.899246330821103,0.620238095238095,0.604042806183115
"34",1651,0.896866322887743,0.621428571428571,0.606420927467301
"35",1701,0.898056326854423,0.621428571428571,0.605231866825208
"36",1751,0.898452994843316,0.620238095238095,0.602853745541023
"37",1801,0.901229670765569,0.620238095238095,0.602853745541023
"38",1851,0.898452994843316,0.621428571428571,0.60166468489893
"39",1901,0.899642998809996,0.620238095238095,0.604042806183115
"40",1951,0.899246330821103,0.616666666666667,0.605231866825208
